Node List,Source
RPS6KA6,Tumor_Suppressor_CancerMine
RPL5,Tumor_Suppressor_CancerMine
KLLN,Tumor_Suppressor_CancerMine
RASAL2,Tumor_Suppressor_CancerMine
RASA1,Tumor_Suppressor_CancerMine
PTPRO,Tumor_Suppressor_CancerMine
PTPRJ,Tumor_Suppressor_CancerMine
BASP1,Tumor_Suppressor_CancerMine
PML,Tumor_Suppressor_CancerMine
PLCD1,Tumor_Suppressor_CancerMine
PHB1,Tumor_Suppressor_CancerMine
PCDH8,Tumor_Suppressor_CancerMine
PRKN,Tumor_Suppressor_CancerMine
PAEP,Tumor_Suppressor_CancerMine
NF2,Tumor_Suppressor_CancerMine
ZFHX3,Tumor_Suppressor_CancerMine
NF1,Tumor_Suppressor_CancerMine
MYC,Tumor_Suppressor_CancerMine
MAPK8,Tumor_Suppressor_CancerMine
SMAD3,Tumor_Suppressor_CancerMine
LATS2,Tumor_Suppressor_CancerMine
KRT19,Tumor_Suppressor_CancerMine
IGFBP7,Tumor_Suppressor_CancerMine
IGFBP5,Tumor_Suppressor_CancerMine
ANXA6,Tumor_Suppressor_CancerMine
HOXA9,Tumor_Suppressor_CancerMine
HOXA10,Tumor_Suppressor_CancerMine
GSTP1,Tumor_Suppressor_CancerMine
GDF2,Tumor_Suppressor_CancerMine
GABARAP,Tumor_Suppressor_CancerMine
FRK,Tumor_Suppressor_CancerMine
FBLN5,Tumor_Suppressor_CancerMine
PRR5,Tumor_Suppressor_CancerMine
DYRK2,Tumor_Suppressor_CancerMine
RBM47,Tumor_Suppressor_CancerMine
PHB2,Tumor_Suppressor_CancerMine
SRCIN1,Tumor_Suppressor_CancerMine
DMP1,Tumor_Suppressor_CancerMine
ARRDC3,Tumor_Suppressor_CancerMine
PYHIN1,Tumor_Suppressor_CancerMine
GSDME,Tumor_Suppressor_CancerMine
L3MBTL4,Tumor_Suppressor_CancerMine
PALB2,Tumor_Suppressor_CancerMine
TRIM62,Tumor_Suppressor_CancerMine
SYNM,Tumor_Suppressor_CancerMine
SIK2,Tumor_Suppressor_CancerMine
HACE1,Tumor_Suppressor_CancerMine
CLDN7,Tumor_Suppressor_CancerMine
RNF144A,Tumor_Suppressor_CancerMine
MTSS1,Tumor_Suppressor_CancerMine
PDS5B,Tumor_Suppressor_CancerMine
SULF1,Tumor_Suppressor_CancerMine
UBR7,Tumor_Suppressor_CancerMine
ZBTB1,Tumor_Suppressor_CancerMine
LGR6,Tumor_Suppressor_CancerMine
RIN1,Tumor_Suppressor_CancerMine
CEBPD,Tumor_Suppressor_CancerMine
SOX7,Tumor_Suppressor_CancerMine
TP53INP1,Tumor_Suppressor_CancerMine
CDKN1B,Tumor_Suppressor_CancerMine
CDK10,Tumor_Suppressor_CancerMine
SPEN,Tumor_Suppressor_CancerMine
LACTB,Tumor_Suppressor_CancerMine
CCRL2,Tumor_Suppressor_CancerMine
SPRY4,Tumor_Suppressor_CancerMine
CASR,Tumor_Suppressor_CancerMine
SIRT4,Tumor_Suppressor_CancerMine
PMEPA1,Tumor_Suppressor_CancerMine
CSMD1,Tumor_Suppressor_CancerMine
ITCH,Tumor_Suppressor_CancerMine
ERP29,Tumor_Suppressor_CancerMine
KMT2C,Tumor_Suppressor_CancerMine
RBMS3,Tumor_Suppressor_CancerMine
USP4,Tumor_Suppressor_CancerMine
TIMP3,Tumor_Suppressor_CancerMine
TFPI2,Tumor_Suppressor_CancerMine
TFAP2A,Tumor_Suppressor_CancerMine
ARID1A,Tumor_Suppressor_CancerMine
NHERF1,Tumor_Suppressor_CancerMine
SKP2,Tumor_Suppressor_CancerMine
DST,Tumor_Suppressor_CancerMine
SEMA3A,Tumor_Suppressor_CancerMine
BMP5,Tumor_Suppressor_CancerMine
S100A2,Tumor_Suppressor_CancerMine
ZIC1,Tumor_Suppressor_CancerMine
RARA,Tumor_Suppressor_CancerMine
MCAM,Tumor_Suppressor_CancerMine
FHIT,Tumor_Suppressor_CancerMine
ADAMTS1,Tumor_Suppressor_CancerMine
SCGB3A1,Tumor_Suppressor_CancerMine
TMSB4Y,Tumor_Suppressor_CancerMine
RBMS2,Tumor_Suppressor_CancerMine
RBM5,Tumor_Suppressor_CancerMine
RASSF2,Tumor_Suppressor_CancerMine
RARRES1,Tumor_Suppressor_CancerMine
RARB,Tumor_Suppressor_CancerMine
GPRC5A,Tumor_Suppressor_CancerMine
RAI2,Tumor_Suppressor_CancerMine
PTPN9,Tumor_Suppressor_CancerMine
PTPN6,Tumor_Suppressor_CancerMine
PTPN14,Tumor_Suppressor_CancerMine
BARD1,Tumor_Suppressor_CancerMine
MAGI1,Tumor_Suppressor_CancerMine
ZMYND8,Tumor_Suppressor_CancerMine
PRAME,Tumor_Suppressor_CancerMine
PLA2R1,Tumor_Suppressor_CancerMine
PKD1,Tumor_Suppressor_CancerMine
CFP,Tumor_Suppressor_CancerMine
PER3,Tumor_Suppressor_CancerMine
PCDHB15,Tumor_Suppressor_CancerMine
OGN,Tumor_Suppressor_CancerMine
NR4A1,Tumor_Suppressor_CancerMine
NR3C1,Tumor_Suppressor_CancerMine
NPAS2,Tumor_Suppressor_CancerMine
NMI,Tumor_Suppressor_CancerMine
ASS1,Tumor_Suppressor_CancerMine
MYCN,Tumor_Suppressor_CancerMine
MST1,Tumor_Suppressor_CancerMine
ARSA,Tumor_Suppressor_CancerMine
MFAP4,Tumor_Suppressor_CancerMine
MAP3K1,Tumor_Suppressor_CancerMine
MAP2K4,Tumor_Suppressor_CancerMine
SMAD4,Tumor_Suppressor_CancerMine
RHOA,Tumor_Suppressor_CancerMine
KSR1,Tumor_Suppressor_CancerMine
KLK6,Tumor_Suppressor_CancerMine
ITM2A,Tumor_Suppressor_CancerMine
ITGA7,Tumor_Suppressor_CancerMine
IRF6,Tumor_Suppressor_CancerMine
ING1,Tumor_Suppressor_CancerMine
FOXK2,Tumor_Suppressor_CancerMine
IGF2R,Tumor_Suppressor_CancerMine
ANXA7,Tumor_Suppressor_CancerMine
IDH1,Tumor_Suppressor_CancerMine
FOXN2,Tumor_Suppressor_CancerMine
FOXA2,Tumor_Suppressor_CancerMine
FOXA1,Tumor_Suppressor_CancerMine
HIF1A,Tumor_Suppressor_CancerMine
ANGPTL1,Tumor_Suppressor_CancerMine
AMPH,Tumor_Suppressor_CancerMine
GSN,Tumor_Suppressor_CancerMine
GPX3,Tumor_Suppressor_CancerMine
GPNMB,Tumor_Suppressor_CancerMine
GPC3,Tumor_Suppressor_CancerMine
GJB2,Tumor_Suppressor_CancerMine
GDF11,Tumor_Suppressor_CancerMine
FZD3,Tumor_Suppressor_CancerMine
FOXJ1,Tumor_Suppressor_CancerMine
FOXD3,Tumor_Suppressor_CancerMine
FLRT2,Tumor_Suppressor_CancerMine
FGFR2,Tumor_Suppressor_CancerMine
FBP1,Tumor_Suppressor_CancerMine
FAT1,Tumor_Suppressor_CancerMine
ETS2,Tumor_Suppressor_CancerMine
ETS1,Tumor_Suppressor_CancerMine
AHR,Tumor_Suppressor_CancerMine
AHRR,Tumor_Suppressor_CancerMine
EPHB4,Tumor_Suppressor_CancerMine
BLID,Tumor_Suppressor_CancerMine
EIF3E,Tumor_Suppressor_CancerMine
EGFR,Tumor_Suppressor_CancerMine
EBP,Tumor_Suppressor_CancerMine
SETD7,Tumor_Suppressor_CancerMine
TUSC3,Tumor_Suppressor_CancerMine
DPEP1,Tumor_Suppressor_CancerMine
MTF2,Tumor_Suppressor_CancerMine
ZNF652,Tumor_Suppressor_CancerMine
OTUD3,Tumor_Suppressor_CancerMine
DKK3,Tumor_Suppressor_CancerMine
SCARA5,Tumor_Suppressor_CancerMine
DOK6,Tumor_Suppressor_CancerMine
TNFAIP8L1,Tumor_Suppressor_CancerMine
DDR1,Tumor_Suppressor_CancerMine
DAB2,Tumor_Suppressor_CancerMine
ZC3H12A,Tumor_Suppressor_CancerMine
TUG1,Tumor_Suppressor_CancerMine
RETREG1,Tumor_Suppressor_CancerMine
CXCR4,Tumor_Suppressor_CancerMine
CUL5,Tumor_Suppressor_CancerMine
CELF2,Tumor_Suppressor_CancerMine
LARP7,Tumor_Suppressor_CancerMine
C3orf62,Tumor_Suppressor_CancerMine
FLVCR1,Tumor_Suppressor_CancerMine
PAMR1,Tumor_Suppressor_CancerMine
ZBTB4,Tumor_Suppressor_CancerMine
TIPARP,Tumor_Suppressor_CancerMine
DHTKD1,Tumor_Suppressor_CancerMine
FOXK1,Tumor_Suppressor_CancerMine
ZNF276,Tumor_Suppressor_CancerMine
CPNE7,Tumor_Suppressor_CancerMine
SAMD4A,Tumor_Suppressor_CancerMine
TSPAN13,Tumor_Suppressor_CancerMine
DACT2,Tumor_Suppressor_CancerMine
CLOCK,Tumor_Suppressor_CancerMine
SYVN1,Tumor_Suppressor_CancerMine
CHFR,Tumor_Suppressor_CancerMine
ZC3H13,Tumor_Suppressor_CancerMine
TC2N,Tumor_Suppressor_CancerMine
CHL1,Tumor_Suppressor_CancerMine
SOCS1,Tumor_Suppressor_CancerMine
FOXN3,Tumor_Suppressor_CancerMine
ADAM11,Tumor_Suppressor_CancerMine
RHOBTB1,Tumor_Suppressor_CancerMine
NAA10,Tumor_Suppressor_CancerMine
PADI4,Tumor_Suppressor_CancerMine
PADI2,Tumor_Suppressor_CancerMine
ZNF366,Tumor_Suppressor_CancerMine
CEACAM1,Tumor_Suppressor_CancerMine
ARMCX1,Tumor_Suppressor_CancerMine
STEAP2,Tumor_Suppressor_CancerMine
LRIG1,Tumor_Suppressor_CancerMine
DAB2IP,Tumor_Suppressor_CancerMine
CDK11B,Tumor_Suppressor_CancerMine
SPDEF,Tumor_Suppressor_CancerMine
DICER1,Tumor_Suppressor_CancerMine
TUSC2,Tumor_Suppressor_CancerMine
WWP1,Tumor_Suppressor_CancerMine
CD44,Tumor_Suppressor_CancerMine
FBXO32,Tumor_Suppressor_CancerMine
CYGB,Tumor_Suppressor_CancerMine
NOD1,Tumor_Suppressor_CancerMine
TRIM33,Tumor_Suppressor_CancerMine
ZHX3,Tumor_Suppressor_CancerMine
CBX6,Tumor_Suppressor_CancerMine
CBL,Tumor_Suppressor_CancerMine
CBFB,Tumor_Suppressor_CancerMine
PARVG,Tumor_Suppressor_CancerMine
TES,Tumor_Suppressor_CancerMine
FOXP2,Tumor_Suppressor_CancerMine
KDM2A,Tumor_Suppressor_CancerMine
PCDH10,Tumor_Suppressor_CancerMine
KDM3B,Tumor_Suppressor_CancerMine
LGR4,Tumor_Suppressor_CancerMine
WRN,Tumor_Suppressor_CancerMine
VEGFA,Tumor_Suppressor_CancerMine
UHRF2,Tumor_Suppressor_CancerMine
UBA7,Tumor_Suppressor_CancerMine
TPM2,Tumor_Suppressor_CancerMine
TP73,Tumor_Suppressor_CancerMine
TNS1,Tumor_Suppressor_CancerMine
TOX3,Tumor_Suppressor_CancerMine
TIMP2,Tumor_Suppressor_CancerMine
KLF10,Tumor_Suppressor_CancerMine
TGFBI,Tumor_Suppressor_CancerMine
ZEB1,Tumor_Suppressor_CancerMine
TCF4,Tumor_Suppressor_CancerMine
TCF21,Tumor_Suppressor_CancerMine
EPCAM,Tumor_Suppressor_CancerMine
STK4,Tumor_Suppressor_CancerMine
STAT5A,Tumor_Suppressor_CancerMine
SPP1,Tumor_Suppressor_CancerMine
SNAI1,Tumor_Suppressor_CancerMine
SMARCA4,Tumor_Suppressor_CancerMine
SNAI2,Tumor_Suppressor_CancerMine
CAVIN2,Tumor_Suppressor_CancerMine
SALL2,Tumor_Suppressor_CancerMine
SAG,Tumor_Suppressor_CancerMine
SAFB,Tumor_Suppressor_CancerMine
S100A7,Tumor_Suppressor_CancerMine
RP1,Tumor_Suppressor_CancerMine
ROBO1,Tumor_Suppressor_CancerMine
BCL6B,Tumor_Suppressor_CancerMine
UHRF1,Tumor_Suppressor_CancerMine
THRA,Tumor_Suppressor_CancerMine
MTAP,Tumor_Suppressor_CancerMine
MSH6,Tumor_Suppressor_CancerMine
MYO18B,Tumor_Suppressor_CancerMine
PAX5,Tumor_Suppressor_CancerMine
NOTCH1,Tumor_Suppressor_CancerMine
NME1,Tumor_Suppressor_CancerMine
KMT2A,Tumor_Suppressor_CancerMine
MAP3K11,Tumor_Suppressor_CancerMine
KLF2,Tumor_Suppressor_CancerMine
HNRNPK,Tumor_Suppressor_CancerMine
E2F1,Tumor_Suppressor_CancerMine
TCHP,Tumor_Suppressor_CancerMine
DCN,Tumor_Suppressor_CancerMine
CYP19A1,Tumor_Suppressor_CancerMine
TMEM8B,Tumor_Suppressor_CancerMine
IFT88,Tumor_Suppressor_CancerMine
CHEK1,Tumor_Suppressor_CancerMine
CDH11,Tumor_Suppressor_CancerMine
BRMS1,Tumor_Suppressor_CancerMine
BHLHE41,Tumor_Suppressor_CancerMine
ADAMTS15,Tumor_Suppressor_CancerMine
SSBP2,Tumor_Suppressor_CancerMine
THBS1,Tumor_Suppressor_CancerMine
IL24,Tumor_Suppressor_CancerMine
PHLDA1,Tumor_Suppressor_CancerMine
NFATC3,Tumor_Suppressor_CancerMine
ADAM33,Tumor_Suppressor_CancerMine
DNAJC2,Tumor_Suppressor_CancerMine
KLF14,Tumor_Suppressor_CancerMine
TXNIP,Tumor_Suppressor_CancerMine
RGS2,Tumor_Suppressor_CancerMine
BCL3,Tumor_Suppressor_CancerMine
TRIM13,Tumor_Suppressor_CancerMine
RELB,Tumor_Suppressor_CancerMine
RECQL5,Tumor_Suppressor_CancerMine
RDX,Tumor_Suppressor_CancerMine
BCL2L11,Tumor_Suppressor_CancerMine
BCL2L1,Tumor_Suppressor_CancerMine
RBMY1A1,Tumor_Suppressor_CancerMine
RBMX,Tumor_Suppressor_CancerMine
BCL2A1,Tumor_Suppressor_CancerMine
BCL2,Tumor_Suppressor_CancerMine
RBL2,Tumor_Suppressor_CancerMine
ARID4A,Tumor_Suppressor_CancerMine
RAP1A,Tumor_Suppressor_CancerMine
RAC1,Tumor_Suppressor_CancerMine
RAB11A,Tumor_Suppressor_CancerMine
PTPRK,Tumor_Suppressor_CancerMine
PTPRF,Tumor_Suppressor_CancerMine
PTPRD,Tumor_Suppressor_CancerMine
PTPRA,Tumor_Suppressor_CancerMine
PTPN5,Tumor_Suppressor_CancerMine
PTPN2,Tumor_Suppressor_CancerMine
PTPN18,Tumor_Suppressor_CancerMine
PTPN1,Tumor_Suppressor_CancerMine
PTK7,Tumor_Suppressor_CancerMine
PTK2,Tumor_Suppressor_CancerMine
PTHLH,Tumor_Suppressor_CancerMine
PRSS8,Tumor_Suppressor_CancerMine
BAK1,Tumor_Suppressor_CancerMine
HTRA1,Tumor_Suppressor_CancerMine
LGMN,Tumor_Suppressor_CancerMine
PROX1,Tumor_Suppressor_CancerMine
PRKDC,Tumor_Suppressor_CancerMine
PKN2,Tumor_Suppressor_CancerMine
PRKCD,Tumor_Suppressor_CancerMine
PRDM2,Tumor_Suppressor_CancerMine
PRCC,Tumor_Suppressor_CancerMine
PPP3CB,Tumor_Suppressor_CancerMine
PPP2R1B,Tumor_Suppressor_CancerMine
PPP1R7,Tumor_Suppressor_CancerMine
PPM1A,Tumor_Suppressor_CancerMine
PPARG,Tumor_Suppressor_CancerMine
POU5F1,Tumor_Suppressor_CancerMine
POLQ,Tumor_Suppressor_CancerMine
PLCG2,Tumor_Suppressor_CancerMine
AXIN1,Tumor_Suppressor_CancerMine
PIP4K2B,Tumor_Suppressor_CancerMine
PIN1,Tumor_Suppressor_CancerMine
PIK3R3,Tumor_Suppressor_CancerMine
PIK3CA,Tumor_Suppressor_CancerMine
INPP5J,Tumor_Suppressor_CancerMine
PER1,Tumor_Suppressor_CancerMine
PEG3,Tumor_Suppressor_CancerMine
SERPINF1,Tumor_Suppressor_CancerMine
PDCD5,Tumor_Suppressor_CancerMine
PCM1,Tumor_Suppressor_CancerMine
PCDHGB7,Tumor_Suppressor_CancerMine
PCBP1,Tumor_Suppressor_CancerMine
PEBP1,Tumor_Suppressor_CancerMine
REG3A,Tumor_Suppressor_CancerMine
SERPINE1,Tumor_Suppressor_CancerMine
PA2G4,Tumor_Suppressor_CancerMine
OPRM1,Tumor_Suppressor_CancerMine
OSR1,Tumor_Suppressor_CancerMine
OAS1,Tumor_Suppressor_CancerMine
HMGN5,Tumor_Suppressor_CancerMine
NRG1,Tumor_Suppressor_CancerMine
NRBP1,Tumor_Suppressor_CancerMine
NR1H4,Tumor_Suppressor_CancerMine
NPPA,Tumor_Suppressor_CancerMine
NPM1,Tumor_Suppressor_CancerMine
NPDC1,Tumor_Suppressor_CancerMine
NNAT,Tumor_Suppressor_CancerMine
ATF3,Tumor_Suppressor_CancerMine
ATF1,Tumor_Suppressor_CancerMine
NID1,Tumor_Suppressor_CancerMine
NFIL3,Tumor_Suppressor_CancerMine
NFE2L3,Tumor_Suppressor_CancerMine
NFATC4,Tumor_Suppressor_CancerMine
NEFL,Tumor_Suppressor_CancerMine
NEDD9,Tumor_Suppressor_CancerMine
NEDD4L,Tumor_Suppressor_CancerMine
MYOD1,Tumor_Suppressor_CancerMine
ABL1,Tumor_Suppressor_CancerMine
MYD88,Tumor_Suppressor_CancerMine
MYBBP1A,Tumor_Suppressor_CancerMine
MYB,Tumor_Suppressor_CancerMine
MXRA5,Tumor_Suppressor_CancerMine
MUC1,Tumor_Suppressor_CancerMine
MMP8,Tumor_Suppressor_CancerMine
MITF,Tumor_Suppressor_CancerMine
CD99,Tumor_Suppressor_CancerMine
ARPC5,Tumor_Suppressor_CancerMine
MET,Tumor_Suppressor_CancerMine
MEN1,Tumor_Suppressor_CancerMine
BMAL1,Tumor_Suppressor_CancerMine
MECP2,Tumor_Suppressor_CancerMine
ARL4C,Tumor_Suppressor_CancerMine
MDFI,Tumor_Suppressor_CancerMine
MCPH1,Tumor_Suppressor_CancerMine
ARL2,Tumor_Suppressor_CancerMine
MBD2,Tumor_Suppressor_CancerMine
MAPK14,Tumor_Suppressor_CancerMine
MAP3K5,Tumor_Suppressor_CancerMine
MAP2K7,Tumor_Suppressor_CancerMine
MAP1LC3A,Tumor_Suppressor_CancerMine
ARHGDIA,Tumor_Suppressor_CancerMine
SMAD2,Tumor_Suppressor_CancerMine
LRP6,Tumor_Suppressor_CancerMine
RHOB,Tumor_Suppressor_CancerMine
LPA,Tumor_Suppressor_CancerMine
ARG1,Tumor_Suppressor_CancerMine
LEF1,Tumor_Suppressor_CancerMine
LCK,Tumor_Suppressor_CancerMine
LARS1,Tumor_Suppressor_CancerMine
STMN1,Tumor_Suppressor_CancerMine
LAMA3,Tumor_Suppressor_CancerMine
AR,Tumor_Suppressor_CancerMine
KRAS,Tumor_Suppressor_CancerMine
KLK5,Tumor_Suppressor_CancerMine
KITLG,Tumor_Suppressor_CancerMine
CD82,Tumor_Suppressor_CancerMine
JUN,Tumor_Suppressor_CancerMine
APP,Tumor_Suppressor_CancerMine
JARID2,Tumor_Suppressor_CancerMine
JAK2,Tumor_Suppressor_CancerMine
ITPR1,Tumor_Suppressor_CancerMine
ITGB3BP,Tumor_Suppressor_CancerMine
ITGB1,Tumor_Suppressor_CancerMine
ITGA8,Tumor_Suppressor_CancerMine
ITGA5,Tumor_Suppressor_CancerMine
APOE,Tumor_Suppressor_CancerMine
IRF5,Tumor_Suppressor_CancerMine
IQGAP2,Tumor_Suppressor_CancerMine
PDX1,Tumor_Suppressor_CancerMine
INSR,Tumor_Suppressor_CancerMine
INPP4A,Tumor_Suppressor_CancerMine
CXCL8,Tumor_Suppressor_CancerMine
IL6ST,Tumor_Suppressor_CancerMine
IL6,Tumor_Suppressor_CancerMine
IL1RL1,Tumor_Suppressor_CancerMine
BIRC3,Tumor_Suppressor_CancerMine
IGFBP2,Tumor_Suppressor_CancerMine
IFIT2,Tumor_Suppressor_CancerMine
IFI30,Tumor_Suppressor_CancerMine
IRF8,Tumor_Suppressor_CancerMine
HYAL2,Tumor_Suppressor_CancerMine
HSPB7,Tumor_Suppressor_CancerMine
HSPA5,Tumor_Suppressor_CancerMine
HOXD8,Tumor_Suppressor_CancerMine
HOXD10,Tumor_Suppressor_CancerMine
HOXB3,Tumor_Suppressor_CancerMine
HOXB13,Tumor_Suppressor_CancerMine
HOXA11,Tumor_Suppressor_CancerMine
HMGA2,Tumor_Suppressor_CancerMine
HMGB3,Tumor_Suppressor_CancerMine
C2orf92,Tumor_Suppressor_CancerMine
HHEX,Tumor_Suppressor_CancerMine
HDLBP,Tumor_Suppressor_CancerMine
HBB,Tumor_Suppressor_CancerMine
H2BC21,Tumor_Suppressor_CancerMine
GRM4,Tumor_Suppressor_CancerMine
GPX4,Tumor_Suppressor_CancerMine
GPS2,Tumor_Suppressor_CancerMine
AMBP,Tumor_Suppressor_CancerMine
GPR50,Tumor_Suppressor_CancerMine
GPD1,Tumor_Suppressor_CancerMine
GPC5,Tumor_Suppressor_CancerMine
GOLGA2,Tumor_Suppressor_CancerMine
GNG7,Tumor_Suppressor_CancerMine
GNG2,Tumor_Suppressor_CancerMine
GFI1,Tumor_Suppressor_CancerMine
GDF10,Tumor_Suppressor_CancerMine
GBP2,Tumor_Suppressor_CancerMine
ABCB10,Tumor_Suppressor_CancerMine
