Node List,Node Source
ADD1,h.all.v2023.2.Hs.symbols
PRF1,h.all.v2023.2.Hs.symbols
ENO2,h.all.v2023.2.Hs.symbols
BCL2L10,h.all.v2023.2.Hs.symbols
LMNA,h.all.v2023.2.Hs.symbols
PDGFRB,h.all.v2023.2.Hs.symbols
RHOT2,h.all.v2023.2.Hs.symbols
BRCA1,h.all.v2023.2.Hs.symbols
PPP3R1,h.all.v2023.2.Hs.symbols
SC5D,h.all.v2023.2.Hs.symbols
TIMP1,h.all.v2023.2.Hs.symbols
TIMP2,h.all.v2023.2.Hs.symbols
HSPB1,h.all.v2023.2.Hs.symbols
VDAC2,h.all.v2023.2.Hs.symbols
FAS,h.all.v2023.2.Hs.symbols
PDCD4,h.all.v2023.2.Hs.symbols
CASP9,h.all.v2023.2.Hs.symbols
BCL2L11,h.all.v2023.2.Hs.symbols
AIFM3,h.all.v2023.2.Hs.symbols
GSR,h.all.v2023.2.Hs.symbols
TSPO,h.all.v2023.2.Hs.symbols
PEA15,h.all.v2023.2.Hs.symbols
CASP8,h.all.v2023.2.Hs.symbols
CASP7,h.all.v2023.2.Hs.symbols
CTH,h.all.v2023.2.Hs.symbols
ERBB3,h.all.v2023.2.Hs.symbols
APP,h.all.v2023.2.Hs.symbols
BIK,h.all.v2023.2.Hs.symbols
CASP6,h.all.v2023.2.Hs.symbols
FEZ1,h.all.v2023.2.Hs.symbols
IGFBP6,h.all.v2023.2.Hs.symbols
TIMP3,h.all.v2023.2.Hs.symbols
GPX3,h.all.v2023.2.Hs.symbols
DAP3,h.all.v2023.2.Hs.symbols
BAX,h.all.v2023.2.Hs.symbols
XIAP,h.all.v2023.2.Hs.symbols
GNA15,h.all.v2023.2.Hs.symbols
DNM1L,h.all.v2023.2.Hs.symbols
FASLG,h.all.v2023.2.Hs.symbols
RNASEL,h.all.v2023.2.Hs.symbols
FDXR,h.all.v2023.2.Hs.symbols
PSEN2,h.all.v2023.2.Hs.symbols
PTK2,h.all.v2023.2.Hs.symbols
SMAD7,h.all.v2023.2.Hs.symbols
CD38,h.all.v2023.2.Hs.symbols
LGALS3,h.all.v2023.2.Hs.symbols
TOP2A,h.all.v2023.2.Hs.symbols
EBP,h.all.v2023.2.Hs.symbols
DFFA,h.all.v2023.2.Hs.symbols
HGF,h.all.v2023.2.Hs.symbols
CASP2,h.all.v2023.2.Hs.symbols
NEDD9,h.all.v2023.2.Hs.symbols
BCAP31,h.all.v2023.2.Hs.symbols
SOD1,h.all.v2023.2.Hs.symbols
CCNA1,h.all.v2023.2.Hs.symbols
F2,h.all.v2023.2.Hs.symbols
CD14,h.all.v2023.2.Hs.symbols
BCL10,h.all.v2023.2.Hs.symbols
CDK2,h.all.v2023.2.Hs.symbols
SPTAN1,h.all.v2023.2.Hs.symbols
DNAJC3,h.all.v2023.2.Hs.symbols
BCL2L1,h.all.v2023.2.Hs.symbols
CREBBP,h.all.v2023.2.Hs.symbols
TXNIP,h.all.v2023.2.Hs.symbols
CASP4,h.all.v2023.2.Hs.symbols
CASP3,h.all.v2023.2.Hs.symbols
SLC20A1,h.all.v2023.2.Hs.symbols
HMOX1,h.all.v2023.2.Hs.symbols
GSN,h.all.v2023.2.Hs.symbols
WEE1,h.all.v2023.2.Hs.symbols
NEFH,h.all.v2023.2.Hs.symbols
BMF,h.all.v2023.2.Hs.symbols
DDIT3,h.all.v2023.2.Hs.symbols
MGMT,h.all.v2023.2.Hs.symbols
IGF2R,h.all.v2023.2.Hs.symbols
GPX4,h.all.v2023.2.Hs.symbols
PLCB2,h.all.v2023.2.Hs.symbols
PAK1,h.all.v2023.2.Hs.symbols
RETSAT,h.all.v2023.2.Hs.symbols
TGFB2,h.all.v2023.2.Hs.symbols
TGFBR3,h.all.v2023.2.Hs.symbols
BCL2L2,h.all.v2023.2.Hs.symbols
LUM,h.all.v2023.2.Hs.symbols
TNFSF10,h.all.v2023.2.Hs.symbols
CDC25B,h.all.v2023.2.Hs.symbols
TNFRSF12A,h.all.v2023.2.Hs.symbols
PSEN1,h.all.v2023.2.Hs.symbols
ANXA1,h.all.v2023.2.Hs.symbols
CLU,h.all.v2023.2.Hs.symbols
CASP1,h.all.v2023.2.Hs.symbols
DIABLO,h.all.v2023.2.Hs.symbols
CYLD,h.all.v2023.2.Hs.symbols
CD2,h.all.v2023.2.Hs.symbols
LEF1,h.all.v2023.2.Hs.symbols
ROCK1,h.all.v2023.2.Hs.symbols
DAP,h.all.v2023.2.Hs.symbols
H1-0,h.all.v2023.2.Hs.symbols
GPX1,h.all.v2023.2.Hs.symbols
MAP3K20,h.all.v2023.2.Hs.symbols
WASL,h.all.v2023.2.Hs.symbols
INPPL1,h.all.v2023.2.Hs.symbols
SYMPK,h.all.v2023.2.Hs.symbols
ACTC1,h.all.v2023.2.Hs.symbols
CTNNA1,h.all.v2023.2.Hs.symbols
NRAP,h.all.v2023.2.Hs.symbols
WNK4,h.all.v2023.2.Hs.symbols
COL9A1,h.all.v2023.2.Hs.symbols
CDH1,h.all.v2023.2.Hs.symbols
LAMC2,h.all.v2023.2.Hs.symbols
PPP2R2C,h.all.v2023.2.Hs.symbols
THBS3,h.all.v2023.2.Hs.symbols
COL16A1,h.all.v2023.2.Hs.symbols
GNAI1,h.all.v2023.2.Hs.symbols
LAYN,h.all.v2023.2.Hs.symbols
NECTIN2,h.all.v2023.2.Hs.symbols
MSN,h.all.v2023.2.Hs.symbols
CDH11,h.all.v2023.2.Hs.symbols
CD276,h.all.v2023.2.Hs.symbols
TMEM8B,h.all.v2023.2.Hs.symbols
ACTB,h.all.v2023.2.Hs.symbols
TJP1,h.all.v2023.2.Hs.symbols
CDH15,h.all.v2023.2.Hs.symbols
RRAS,h.all.v2023.2.Hs.symbols
ADAMTS5,h.all.v2023.2.Hs.symbols
DLG1,h.all.v2023.2.Hs.symbols
IKBKG,h.all.v2023.2.Hs.symbols
NF1,h.all.v2023.2.Hs.symbols
CDH3,h.all.v2023.2.Hs.symbols
DHX16,h.all.v2023.2.Hs.symbols
ADAM15,h.all.v2023.2.Hs.symbols
FBN1,h.all.v2023.2.Hs.symbols
CLDN4,h.all.v2023.2.Hs.symbols
NRTN,h.all.v2023.2.Hs.symbols
MPZL1,h.all.v2023.2.Hs.symbols
NRXN2,h.all.v2023.2.Hs.symbols
ACTG1,h.all.v2023.2.Hs.symbols
SYK,h.all.v2023.2.Hs.symbols
SKAP2,h.all.v2023.2.Hs.symbols
PARVA,h.all.v2023.2.Hs.symbols
SORBS3,h.all.v2023.2.Hs.symbols
CDH8,h.all.v2023.2.Hs.symbols
FSCN1,h.all.v2023.2.Hs.symbols
TSPAN4,h.all.v2023.2.Hs.symbols
ITGB4,h.all.v2023.2.Hs.symbols
MYH9,h.all.v2023.2.Hs.symbols
CDSN,h.all.v2023.2.Hs.symbols
AMIGO2,h.all.v2023.2.Hs.symbols
CLDN5,h.all.v2023.2.Hs.symbols
EGFR,h.all.v2023.2.Hs.symbols
ACTN1,h.all.v2023.2.Hs.symbols
CDK8,h.all.v2023.2.Hs.symbols
BAIAP2,h.all.v2023.2.Hs.symbols
FLNC,h.all.v2023.2.Hs.symbols
SDC3,h.all.v2023.2.Hs.symbols
NEGR1,h.all.v2023.2.Hs.symbols
CD209,h.all.v2023.2.Hs.symbols
CLDN14,h.all.v2023.2.Hs.symbols
CD86,h.all.v2023.2.Hs.symbols
NECTIN1,h.all.v2023.2.Hs.symbols
CX3CL1,h.all.v2023.2.Hs.symbols
ADAM9,h.all.v2023.2.Hs.symbols
CDH6,h.all.v2023.2.Hs.symbols
MAPK11,h.all.v2023.2.Hs.symbols
PCDH1,h.all.v2023.2.Hs.symbols
AMIGO1,h.all.v2023.2.Hs.symbols
NECTIN4,h.all.v2023.2.Hs.symbols
ACTN3,h.all.v2023.2.Hs.symbols
PALS1,h.all.v2023.2.Hs.symbols
PLCG1,h.all.v2023.2.Hs.symbols
ACTG2,h.all.v2023.2.Hs.symbols
CLDN8,h.all.v2023.2.Hs.symbols
NLGN2,h.all.v2023.2.Hs.symbols
CD34,h.all.v2023.2.Hs.symbols
LIMA1,h.all.v2023.2.Hs.symbols
VAV2,h.all.v2023.2.Hs.symbols
TAOK2,h.all.v2023.2.Hs.symbols
CLDN9,h.all.v2023.2.Hs.symbols
CERCAM,h.all.v2023.2.Hs.symbols
GRB7,h.all.v2023.2.Hs.symbols
MDK,h.all.v2023.2.Hs.symbols
ICAM4,h.all.v2023.2.Hs.symbols
DSC1,h.all.v2023.2.Hs.symbols
VCAN,h.all.v2023.2.Hs.symbols
DSC3,h.all.v2023.2.Hs.symbols
CLDN11,h.all.v2023.2.Hs.symbols
ITGB1,h.all.v2023.2.Hs.symbols
NFASC,h.all.v2023.2.Hs.symbols
INSIG1,h.all.v2023.2.Hs.symbols
ACTA1,h.all.v2023.2.Hs.symbols
GTF2F1,h.all.v2023.2.Hs.symbols
SHROOM2,h.all.v2023.2.Hs.symbols
COL17A1,h.all.v2023.2.Hs.symbols
RHOF,h.all.v2023.2.Hs.symbols
JAM3,h.all.v2023.2.Hs.symbols
VASP,h.all.v2023.2.Hs.symbols
ALOX15B,h.all.v2023.2.Hs.symbols
ARHGEF6,h.all.v2023.2.Hs.symbols
GAMT,h.all.v2023.2.Hs.symbols
CLDN18,h.all.v2023.2.Hs.symbols
MYL12B,h.all.v2023.2.Hs.symbols
LAMA3,h.all.v2023.2.Hs.symbols
CLDN19,h.all.v2023.2.Hs.symbols
SGCE,h.all.v2023.2.Hs.symbols
YWHAH,h.all.v2023.2.Hs.symbols
ATP1A3,h.all.v2023.2.Hs.symbols
CRB3,h.all.v2023.2.Hs.symbols
ICAM2,h.all.v2023.2.Hs.symbols
MYL9,h.all.v2023.2.Hs.symbols
NEXN,h.all.v2023.2.Hs.symbols
VCL,h.all.v2023.2.Hs.symbols
CNN2,h.all.v2023.2.Hs.symbols
BMP1,h.all.v2023.2.Hs.symbols
STX4,h.all.v2023.2.Hs.symbols
TNFRSF11B,h.all.v2023.2.Hs.symbols
FYB1,h.all.v2023.2.Hs.symbols
TIAL1,h.all.v2023.2.Hs.symbols
CTNND1,h.all.v2023.2.Hs.symbols
ITGA10,h.all.v2023.2.Hs.symbols
MADCAM1,h.all.v2023.2.Hs.symbols
HRAS,h.all.v2023.2.Hs.symbols
DMP1,h.all.v2023.2.Hs.symbols
CLDN15,h.all.v2023.2.Hs.symbols
PKD1,h.all.v2023.2.Hs.symbols
EXOC4,h.all.v2023.2.Hs.symbols
NECTIN3,h.all.v2023.2.Hs.symbols
KCNH2,h.all.v2023.2.Hs.symbols
ITGA9,h.all.v2023.2.Hs.symbols
VWF,h.all.v2023.2.Hs.symbols
SLIT2,h.all.v2023.2.Hs.symbols
CLDN6,h.all.v2023.2.Hs.symbols
TSC1,h.all.v2023.2.Hs.symbols
HADH,h.all.v2023.2.Hs.symbols
KRT31,h.all.v2023.2.Hs.symbols
SHC1,h.all.v2023.2.Hs.symbols
MAPK13,h.all.v2023.2.Hs.symbols
MAP4K2,h.all.v2023.2.Hs.symbols
SIRPA,h.all.v2023.2.Hs.symbols
ACTN4,h.all.v2023.2.Hs.symbols
RASA1,h.all.v2023.2.Hs.symbols
ZYX,h.all.v2023.2.Hs.symbols
PIK3R3,h.all.v2023.2.Hs.symbols
ARPC2,h.all.v2023.2.Hs.symbols
TUBG1,h.all.v2023.2.Hs.symbols
ADRA1B,h.all.v2023.2.Hs.symbols
MAPK14,h.all.v2023.2.Hs.symbols
CNTN1,h.all.v2023.2.Hs.symbols
NHERF4,h.all.v2023.2.Hs.symbols
SRC,h.all.v2023.2.Hs.symbols
EPB41L2,h.all.v2023.2.Hs.symbols
CD274,h.all.v2023.2.Hs.symbols
RAC2,h.all.v2023.2.Hs.symbols
PTPRC,h.all.v2023.2.Hs.symbols
CADM2,h.all.v2023.2.Hs.symbols
TGFBI,h.all.v2023.2.Hs.symbols
ITGA3,h.all.v2023.2.Hs.symbols
PFN1,h.all.v2023.2.Hs.symbols
RSU1,h.all.v2023.2.Hs.symbols
SPEG,h.all.v2023.2.Hs.symbols
TRO,h.all.v2023.2.Hs.symbols
CAP1,h.all.v2023.2.Hs.symbols
CD99,h.all.v2023.2.Hs.symbols
GNAI2,h.all.v2023.2.Hs.symbols
PARD6G,h.all.v2023.2.Hs.symbols
NLGN3,h.all.v2023.2.Hs.symbols
ICAM5,h.all.v2023.2.Hs.symbols
THY1,h.all.v2023.2.Hs.symbols
MVD,h.all.v2023.2.Hs.symbols
PBX2,h.all.v2023.2.Hs.symbols
VCAM1,h.all.v2023.2.Hs.symbols
SLC30A3,h.all.v2023.2.Hs.symbols
EVL,h.all.v2023.2.Hs.symbols
IRS1,h.all.v2023.2.Hs.symbols
CDH4,h.all.v2023.2.Hs.symbols
LDLRAP1,h.all.v2023.2.Hs.symbols
CADM3,h.all.v2023.2.Hs.symbols
PTEN,h.all.v2023.2.Hs.symbols
AKT3,h.all.v2023.2.Hs.symbols
CRAT,h.all.v2023.2.Hs.symbols
PIK3CB,h.all.v2023.2.Hs.symbols
ACTN2,h.all.v2023.2.Hs.symbols
MYH10,h.all.v2023.2.Hs.symbols
ADAM23,h.all.v2023.2.Hs.symbols
NF2,h.all.v2023.2.Hs.symbols
AMH,h.all.v2023.2.Hs.symbols
WIPI1,h.all.v2023.2.Hs.symbols
KDELR3,h.all.v2023.2.Hs.symbols
BANF1,h.all.v2023.2.Hs.symbols
NABP1,h.all.v2023.2.Hs.symbols
GOSR2,h.all.v2023.2.Hs.symbols
HSP90B1,h.all.v2023.2.Hs.symbols
IGFBP1,h.all.v2023.2.Hs.symbols
HYOU1,h.all.v2023.2.Hs.symbols
HERPUD1,h.all.v2023.2.Hs.symbols
SSR1,h.all.v2023.2.Hs.symbols
EIF4A3,h.all.v2023.2.Hs.symbols
NHP2,h.all.v2023.2.Hs.symbols
EIF4A1,h.all.v2023.2.Hs.symbols
CNOT4,h.all.v2023.2.Hs.symbols
MTHFD2,h.all.v2023.2.Hs.symbols
DCP2,h.all.v2023.2.Hs.symbols
KIF5B,h.all.v2023.2.Hs.symbols
SPCS3,h.all.v2023.2.Hs.symbols
EIF4G1,h.all.v2023.2.Hs.symbols
DKC1,h.all.v2023.2.Hs.symbols
CNOT6,h.all.v2023.2.Hs.symbols
EIF4A2,h.all.v2023.2.Hs.symbols
CEBPG,h.all.v2023.2.Hs.symbols
RRP9,h.all.v2023.2.Hs.symbols
PARN,h.all.v2023.2.Hs.symbols
BAG3,h.all.v2023.2.Hs.symbols
DCTN1,h.all.v2023.2.Hs.symbols
KHSRP,h.all.v2023.2.Hs.symbols
ATP6V0D1,h.all.v2023.2.Hs.symbols
SPCS1,h.all.v2023.2.Hs.symbols
NOP56,h.all.v2023.2.Hs.symbols
IMP3,h.all.v2023.2.Hs.symbols
NPM1,h.all.v2023.2.Hs.symbols
XPOT,h.all.v2023.2.Hs.symbols
CHAC1,h.all.v2023.2.Hs.symbols
ALDH18A1,h.all.v2023.2.Hs.symbols
EDC4,h.all.v2023.2.Hs.symbols
ATF6,h.all.v2023.2.Hs.symbols
EXOSC4,h.all.v2023.2.Hs.symbols
TATDN2,h.all.v2023.2.Hs.symbols
HSPA9,h.all.v2023.2.Hs.symbols
NFYA,h.all.v2023.2.Hs.symbols
EIF2S1,h.all.v2023.2.Hs.symbols
LSM1,h.all.v2023.2.Hs.symbols
PAIP1,h.all.v2023.2.Hs.symbols
DDX10,h.all.v2023.2.Hs.symbols
HSPA5,h.all.v2023.2.Hs.symbols
EIF4EBP1,h.all.v2023.2.Hs.symbols
MTREX,h.all.v2023.2.Hs.symbols
H2AX,h.all.v2023.2.Hs.symbols
RPS14,h.all.v2023.2.Hs.symbols
IFIT1,h.all.v2023.2.Hs.symbols
TARS1,h.all.v2023.2.Hs.symbols
NFYB,h.all.v2023.2.Hs.symbols
SLC30A5,h.all.v2023.2.Hs.symbols
NOP14,h.all.v2023.2.Hs.symbols
YIF1A,h.all.v2023.2.Hs.symbols
EXOSC9,h.all.v2023.2.Hs.symbols
GEMIN4,h.all.v2023.2.Hs.symbols
YWHAZ,h.all.v2023.2.Hs.symbols
SEC31A,h.all.v2023.2.Hs.symbols
PDIA6,h.all.v2023.2.Hs.symbols
SRPRB,h.all.v2023.2.Hs.symbols
ASNS,h.all.v2023.2.Hs.symbols
SDAD1,h.all.v2023.2.Hs.symbols
ZBTB17,h.all.v2023.2.Hs.symbols
CXXC1,h.all.v2023.2.Hs.symbols
NOLC1,h.all.v2023.2.Hs.symbols
DDIT4,h.all.v2023.2.Hs.symbols
LSM4,h.all.v2023.2.Hs.symbols
TSPYL2,h.all.v2023.2.Hs.symbols
EXOSC2,h.all.v2023.2.Hs.symbols
SRPRA,h.all.v2023.2.Hs.symbols
EIF4E,h.all.v2023.2.Hs.symbols
EEF2,h.all.v2023.2.Hs.symbols
EDEM1,h.all.v2023.2.Hs.symbols
DNAJB9,h.all.v2023.2.Hs.symbols
EXOSC5,h.all.v2023.2.Hs.symbols
CKS1B,h.all.v2023.2.Hs.symbols
PSAT1,h.all.v2023.2.Hs.symbols
SKIC3,h.all.v2023.2.Hs.symbols
CNOT2,h.all.v2023.2.Hs.symbols
CALR,h.all.v2023.2.Hs.symbols
ATF4,h.all.v2023.2.Hs.symbols
ARFGAP1,h.all.v2023.2.Hs.symbols
DNAJA4,h.all.v2023.2.Hs.symbols
POP4,h.all.v2023.2.Hs.symbols
SEC11A,h.all.v2023.2.Hs.symbols
SERP1,h.all.v2023.2.Hs.symbols
PDIA5,h.all.v2023.2.Hs.symbols
EIF2AK3,h.all.v2023.2.Hs.symbols
EXOC2,h.all.v2023.2.Hs.symbols
FUS,h.all.v2023.2.Hs.symbols
EXOSC1,h.all.v2023.2.Hs.symbols
IARS1,h.all.v2023.2.Hs.symbols
PREB,h.all.v2023.2.Hs.symbols
DCP1A,h.all.v2023.2.Hs.symbols
ERN1,h.all.v2023.2.Hs.symbols
EXOSC10,h.all.v2023.2.Hs.symbols
FKBP14,h.all.v2023.2.Hs.symbols
SRP19,h.all.v2023.2.Hs.symbols
SCD,h.all.v2023.2.Hs.symbols
NDRG1,h.all.v2023.2.Hs.symbols
FADS1,h.all.v2023.2.Hs.symbols
UBE2J1,h.all.v2023.2.Hs.symbols
NGLY1,h.all.v2023.2.Hs.symbols
HMGCS1,h.all.v2023.2.Hs.symbols
GPD1L,h.all.v2023.2.Hs.symbols
SMS,h.all.v2023.2.Hs.symbols
SORD,h.all.v2023.2.Hs.symbols
TPD52,h.all.v2023.2.Hs.symbols
PA2G4,h.all.v2023.2.Hs.symbols
RPS6KA3,h.all.v2023.2.Hs.symbols
BMPR1B,h.all.v2023.2.Hs.symbols
CCND3,h.all.v2023.2.Hs.symbols
GNAI3,h.all.v2023.2.Hs.symbols
MYL12A,h.all.v2023.2.Hs.symbols
PTK2B,h.all.v2023.2.Hs.symbols
HERC3,h.all.v2023.2.Hs.symbols
MAF,h.all.v2023.2.Hs.symbols
ZMIZ1,h.all.v2023.2.Hs.symbols
CENPN,h.all.v2023.2.Hs.symbols
PLPP1,h.all.v2023.2.Hs.symbols
ARID5B,h.all.v2023.2.Hs.symbols
PIAS1,h.all.v2023.2.Hs.symbols
XRCC5,h.all.v2023.2.Hs.symbols
DHCR24,h.all.v2023.2.Hs.symbols
ADAMTS1,h.all.v2023.2.Hs.symbols
NCOA4,h.all.v2023.2.Hs.symbols
UAP1,h.all.v2023.2.Hs.symbols
B2M,h.all.v2023.2.Hs.symbols
AZGP1,h.all.v2023.2.Hs.symbols
SRF,h.all.v2023.2.Hs.symbols
ABCC4,h.all.v2023.2.Hs.symbols
XRCC6,h.all.v2023.2.Hs.symbols
ITGAV,h.all.v2023.2.Hs.symbols
IDI1,h.all.v2023.2.Hs.symbols
TMPRSS2,h.all.v2023.2.Hs.symbols
CDC14B,h.all.v2023.2.Hs.symbols
SELENOP,h.all.v2023.2.Hs.symbols
VAPA,h.all.v2023.2.Hs.symbols
SLC38A2,h.all.v2023.2.Hs.symbols
SEC24D,h.all.v2023.2.Hs.symbols
HMGCR,h.all.v2023.2.Hs.symbols
AKT1,h.all.v2023.2.Hs.symbols
APPBP2,h.all.v2023.2.Hs.symbols
TARP,h.all.v2023.2.Hs.symbols
ELL2,h.all.v2023.2.Hs.symbols
STEAP4,h.all.v2023.2.Hs.symbols
KLK3,h.all.v2023.2.Hs.symbols
MERTK,h.all.v2023.2.Hs.symbols
HPGD,h.all.v2023.2.Hs.symbols
SPDEF,h.all.v2023.2.Hs.symbols
PGM3,h.all.v2023.2.Hs.symbols
TMEM50A,h.all.v2023.2.Hs.symbols
LIFR,h.all.v2023.2.Hs.symbols
NKX3-1,h.all.v2023.2.Hs.symbols
ADRM1,h.all.v2023.2.Hs.symbols
PTPN21,h.all.v2023.2.Hs.symbols
ACSL3,h.all.v2023.2.Hs.symbols
STK39,h.all.v2023.2.Hs.symbols
RAB4A,h.all.v2023.2.Hs.symbols
INPP4B,h.all.v2023.2.Hs.symbols
HSD17B14,h.all.v2023.2.Hs.symbols
DBI,h.all.v2023.2.Hs.symbols
KLK2,h.all.v2023.2.Hs.symbols
MAK,h.all.v2023.2.Hs.symbols
IQGAP2,h.all.v2023.2.Hs.symbols
ELK4,h.all.v2023.2.Hs.symbols
HOMER2,h.all.v2023.2.Hs.symbols
CDK6,h.all.v2023.2.Hs.symbols
CAMKK2,h.all.v2023.2.Hs.symbols
UBE2I,h.all.v2023.2.Hs.symbols
LMAN1,h.all.v2023.2.Hs.symbols
JMJD6,h.all.v2023.2.Hs.symbols
INHA,h.all.v2023.2.Hs.symbols
CDKN1C,h.all.v2023.2.Hs.symbols
PLIN2,h.all.v2023.2.Hs.symbols
VHL,h.all.v2023.2.Hs.symbols
BCAN,h.all.v2023.2.Hs.symbols
EDN2,h.all.v2023.2.Hs.symbols
NR3C1,h.all.v2023.2.Hs.symbols
PIM1,h.all.v2023.2.Hs.symbols
ADM,h.all.v2023.2.Hs.symbols
RBPJ,h.all.v2023.2.Hs.symbols
ANKZF1,h.all.v2023.2.Hs.symbols
GYS1,h.all.v2023.2.Hs.symbols
PGM2,h.all.v2023.2.Hs.symbols
KLHL24,h.all.v2023.2.Hs.symbols
ENO3,h.all.v2023.2.Hs.symbols
CHST3,h.all.v2023.2.Hs.symbols
MXI1,h.all.v2023.2.Hs.symbols
NDST2,h.all.v2023.2.Hs.symbols
CAVIN1,h.all.v2023.2.Hs.symbols
EFNA3,h.all.v2023.2.Hs.symbols
ENO1,h.all.v2023.2.Hs.symbols
RORA,h.all.v2023.2.Hs.symbols
SLC25A1,h.all.v2023.2.Hs.symbols
GCK,h.all.v2023.2.Hs.symbols
CAVIN3,h.all.v2023.2.Hs.symbols
UGP2,h.all.v2023.2.Hs.symbols
SDC2,h.all.v2023.2.Hs.symbols
PDGFB,h.all.v2023.2.Hs.symbols
AMPD3,h.all.v2023.2.Hs.symbols
GCNT2,h.all.v2023.2.Hs.symbols
LOX,h.all.v2023.2.Hs.symbols
PHKG1,h.all.v2023.2.Hs.symbols
GALK1,h.all.v2023.2.Hs.symbols
HEXA,h.all.v2023.2.Hs.symbols
GPC3,h.all.v2023.2.Hs.symbols
WSB1,h.all.v2023.2.Hs.symbols
FBP1,h.all.v2023.2.Hs.symbols
PPARGC1A,h.all.v2023.2.Hs.symbols
SLC6A6,h.all.v2023.2.Hs.symbols
LDHA,h.all.v2023.2.Hs.symbols
COL5A1,h.all.v2023.2.Hs.symbols
PGK1,h.all.v2023.2.Hs.symbols
TPST2,h.all.v2023.2.Hs.symbols
CHST2,h.all.v2023.2.Hs.symbols
GBE1,h.all.v2023.2.Hs.symbols
TGFB3,h.all.v2023.2.Hs.symbols
TPI1,h.all.v2023.2.Hs.symbols
KIF5A,h.all.v2023.2.Hs.symbols
CCN2,h.all.v2023.2.Hs.symbols
GPC1,h.all.v2023.2.Hs.symbols
PGF,h.all.v2023.2.Hs.symbols
NDST1,h.all.v2023.2.Hs.symbols
HK1,h.all.v2023.2.Hs.symbols
HOXB9,h.all.v2023.2.Hs.symbols
SELENBP1,h.all.v2023.2.Hs.symbols
PKLR,h.all.v2023.2.Hs.symbols
TKTL1,h.all.v2023.2.Hs.symbols
PLAC8,h.all.v2023.2.Hs.symbols
PRKCA,h.all.v2023.2.Hs.symbols
NAGK,h.all.v2023.2.Hs.symbols
SLC2A5,h.all.v2023.2.Hs.symbols
GRHPR,h.all.v2023.2.Hs.symbols
PGAM2,h.all.v2023.2.Hs.symbols
XPNPEP1,h.all.v2023.2.Hs.symbols
ALDOB,h.all.v2023.2.Hs.symbols
ALDOC,h.all.v2023.2.Hs.symbols
HDLBP,h.all.v2023.2.Hs.symbols
PFKL,h.all.v2023.2.Hs.symbols
LARGE1,h.all.v2023.2.Hs.symbols
GPI,h.all.v2023.2.Hs.symbols
SRPX,h.all.v2023.2.Hs.symbols
B3GALT6,h.all.v2023.2.Hs.symbols
GAPDHS,h.all.v2023.2.Hs.symbols
PFKP,h.all.v2023.2.Hs.symbols
EXT1,h.all.v2023.2.Hs.symbols
SLC37A4,h.all.v2023.2.Hs.symbols
PPFIA4,h.all.v2023.2.Hs.symbols
BRS3,h.all.v2023.2.Hs.symbols
S100A4,h.all.v2023.2.Hs.symbols
NOCT,h.all.v2023.2.Hs.symbols
FOXO3,h.all.v2023.2.Hs.symbols
ERRFI1,h.all.v2023.2.Hs.symbols
CP,h.all.v2023.2.Hs.symbols
KDM3A,h.all.v2023.2.Hs.symbols
ANXA2,h.all.v2023.2.Hs.symbols
ATP7A,h.all.v2023.2.Hs.symbols
HK2,h.all.v2023.2.Hs.symbols
ILVBL,h.all.v2023.2.Hs.symbols
PCK1,h.all.v2023.2.Hs.symbols
GAA,h.all.v2023.2.Hs.symbols
HAS1,h.all.v2023.2.Hs.symbols
LDHC,h.all.v2023.2.Hs.symbols
PDK1,h.all.v2023.2.Hs.symbols
PKP1,h.all.v2023.2.Hs.symbols
DTNA,h.all.v2023.2.Hs.symbols
KLF7,h.all.v2023.2.Hs.symbols
MIF,h.all.v2023.2.Hs.symbols
NEDD4L,h.all.v2023.2.Hs.symbols
CCNG2,h.all.v2023.2.Hs.symbols
PDK3,h.all.v2023.2.Hs.symbols
LALBA,h.all.v2023.2.Hs.symbols
PYGM,h.all.v2023.2.Hs.symbols
P4HA1,h.all.v2023.2.Hs.symbols
ZNF292,h.all.v2023.2.Hs.symbols
NCAN,h.all.v2023.2.Hs.symbols
DPYSL4,h.all.v2023.2.Hs.symbols
HS3ST1,h.all.v2023.2.Hs.symbols
CITED2,h.all.v2023.2.Hs.symbols
GPC4,h.all.v2023.2.Hs.symbols
GAPDH,h.all.v2023.2.Hs.symbols
PRDX5,h.all.v2023.2.Hs.symbols
TES,h.all.v2023.2.Hs.symbols
VLDLR,h.all.v2023.2.Hs.symbols
P4HA2,h.all.v2023.2.Hs.symbols
PPP1R3C,h.all.v2023.2.Hs.symbols
STBD1,h.all.v2023.2.Hs.symbols
RRAGD,h.all.v2023.2.Hs.symbols
MT2A,h.all.v2023.2.Hs.symbols
SAP30,h.all.v2023.2.Hs.symbols
PGM1,h.all.v2023.2.Hs.symbols
FAM162A,h.all.v2023.2.Hs.symbols
MT1E,h.all.v2023.2.Hs.symbols
STC1,h.all.v2023.2.Hs.symbols
B4GALNT2,h.all.v2023.2.Hs.symbols
IDS,h.all.v2023.2.Hs.symbols
LXN,h.all.v2023.2.Hs.symbols
AK4,h.all.v2023.2.Hs.symbols
ADORA2B,h.all.v2023.2.Hs.symbols
ALDOA,h.all.v2023.2.Hs.symbols
PAM,h.all.v2023.2.Hs.symbols
CSRP2,h.all.v2023.2.Hs.symbols
TMEM45A,h.all.v2023.2.Hs.symbols
ACAT2,h.all.v2023.2.Hs.symbols
