Gene Name,Source
CRHBP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CRISP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CRISP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CROCC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CRYAB,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CRYBA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CRYBG2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CSAG1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CSAG2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CSAG3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CSF3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CSMD2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CSMD3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CSN1S1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CSRNP3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CST1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CST11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CST2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CST4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CST5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CST6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CST9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CST9L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CSTL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CT45A1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CT45A10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CT83,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CTAG2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CTHRC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CTNNA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CTXN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CWH43,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CX3CL1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CXCL10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CXCL11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CXCL13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CXCL17,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CXCL2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CXCL9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CYP1A1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CYP1A2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CYP21A2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CYP26B1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
CYP2A6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CYP2A7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CYP2B6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CYP2F1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
CYSRT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DACT2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DAZL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DBX2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DCAF4L2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DCAF8L2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DCD,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DCDC2C,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DCN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DCT,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DDN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DDR2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DDX53,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DEFB126,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DEFB132,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DEGS2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DENND2A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DEPDC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DEPDC1B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DEPP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DES,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DGAT2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DHRS2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DHRS7C,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DIAPH3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DIO1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DIPK2B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DISP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DKK1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DLGAP2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DLGAP5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DLL3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DLX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DLX4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DLX5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DLX6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DMBX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DMD,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DMGDH,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DMP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DMRT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DMRT2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DMRTA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DMRTC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DNAAF3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DNAAF6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DNAJC12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DNASE1L2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DNASE1L3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DOCK11,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DOK7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DPEP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DPP6,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DPPA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DPRX,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DPT,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DPYSL5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DQX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DRC7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DRP2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DSC1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DSPP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DST,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DTL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DTX1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DUSP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DUSP13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DUXA,GDC_DEGs_Downregulated_Project_TCGA-BRCA
DYDC1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
DYDC2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
E2F1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
E2F2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
E2F7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
E2F8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EBF1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EBF2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EBF3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ECM2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ECRG4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EDN2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EDN3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EDNRB,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EEF1A2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EEF1AKMT4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EFCAB1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EFNA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EGR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EGR2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EGR3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EIF4E1B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ELANE,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ELAVL2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ELAVL3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ELFN2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EME1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EMX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ENPP2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ENTHD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ENTPD8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EPB42,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EPHA8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EPHB1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EPN3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EPO,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EPYC,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ERCC6L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ERICH4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ERMN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ERVV-1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ERVV-2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ESCO2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ESM1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ESPL1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
ESR2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
ESX1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EXO1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EXOC1L,GDC_DEGs_Downregulated_Project_TCGA-BRCA
EZH2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
EZHIP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
F10,GDC_DEGs_Downregulated_Project_TCGA-BRCA
F12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
F2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
F7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FABP4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FABP6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FABP9,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FADS6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM107A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM110D,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM111B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM135B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM13A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM13C,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM149A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM162B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM163B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM180B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM181A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM189A2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM205C,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM216B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM228A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM25A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM71F1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM72A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM72B,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM72C,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM72D,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM83A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM83D,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAM89A,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FAM9A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FAT2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FBN2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FBXL16,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FBXO40,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FBXO43,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FCAMR,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FCRL4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FCRLB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FEZF1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FEZF2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FFAR3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FFAR4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FGD3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FGF1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FGF2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FGF21,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FGF4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FGF5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FGFBP2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FGFR3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FHL1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FHL5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FIBCD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FMO2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FMR1NB,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOS,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FOSB,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FOXA3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOXD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOXD3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOXD4L1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOXG1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOXH1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOXJ1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOXM1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FOXP3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FREM1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FRMD1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FSD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FSIP1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FTHL17,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FUT7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
FXYD1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
FZD4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
G0S2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GABBR2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GABRA1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GABRA3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GABRA4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GABRA5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GABRD,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GABRE,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GABRG1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GABRG2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GABRQ,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GAD1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GAGE1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GAGE2A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GAL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GAL3ST2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GALNT15,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GALR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GATA4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GATA5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GBP5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GBX2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GDF10,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GDF15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GDPD2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GFAP,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GFRA2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GFRAL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GFY,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GGTA1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GHR,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GHRH,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GHSR,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GINS1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GINS2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GIPC2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GJA3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GJB2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GKN1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GLDC,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GLDN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GLP2R,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GLRA4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GLYAT,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GLYATL3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GMNC,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GNAI1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GNAL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GNAT3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GNG11,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GNG13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GNG2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GNG4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GNGT1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GOLGA8G,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GOLGA8M,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GP2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPAM,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPBAR1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPC3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPD1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPHA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPIHBP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPLD1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPR139,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPR146,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPR158,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPR17,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPR182,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPR19,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPR26,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPR37L1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPR50,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPR52,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPR6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPRASP1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GPRC5A,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPRIN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GPX3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GRIA2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GRIA4,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GRIN2B,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GRIN2D,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GRM4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GRM8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GSDMC,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GSN,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GSTM5,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GTSE1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GTSF1L,GDC_DEGs_Upregulated_Project_TCGA-BRCA
GYG2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
GYS2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
H1-1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H1-2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H1-3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H1-4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H1-5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H1-6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC14,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC16,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC17,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC18,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC19,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC20,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC21,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AC8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AP,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2AW,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC14,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC17,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC18,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BC9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H2BU1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C10,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C14,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C7,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3C8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H3Y1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C11,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C12,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C13,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C14,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C15,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C3,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C4,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C5,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C8,GDC_DEGs_Upregulated_Project_TCGA-BRCA
H4C9,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HAGHL,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HAO1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HAPLN1,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HAS1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HAS3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HASPIN,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HBA1,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HBA2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HBB,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HBM,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HCAR2,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HCAR3,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HCN2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HELT,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HEPACAM,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HES6,GDC_DEGs_Upregulated_Project_TCGA-BRCA
HHATL,GDC_DEGs_Downregulated_Project_TCGA-BRCA
HHIPL2,GDC_DEGs_Upregulated_Project_TCGA-BRCA
